Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,,3,ivory carvings,,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,1,ivory carvings,sets,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,22,ivory carvings,,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,ZA,,1,,ivory pieces,,P,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,ZW,,,21,ivory carvings,,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BW,,2,,ivory carvings,,P,I
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,,1,ivory carvings,,T,O
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,11,ivory carvings,pairs,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,6,,ivory carvings,,P,I
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,1,,ivory carvings,,P,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,68,ivory carvings,,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,ZW,,,1,ivory carvings,,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,BW,,2,,ivory carvings,,H,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,17,,ivory carvings,,P,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,,7,ivory carvings,,T,W
2003,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,4,,ivory carvings,,P,W
2003,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,100,,ivory carvings,,T,W
2003,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,1,,ivory carvings,,P,W
2003,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,213,,ivory carvings,,T,W
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,UG,,15,,ivory carvings,,,I
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,ZA,,37,,ivory carvings,,,I
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AO,,4,,ivory carvings,,,I
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,UG,,2,,ivory carvings,,,I
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZM,,2,,ivory carvings,,,I
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,XX,2,,ivory carvings,,P,I
2004,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ZA,KE,,8.1,,ivory pieces,kg,S,I
2004,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,ZA,IN,,1,ivory carvings,sets,P,W
2004,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,ZA,XX,2,,ivory carvings,,P,O
2004,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,ZA,,,2,ivory carvings,,P,O
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,AO,,2,,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,AO,,1,,ivory pieces,,P,O
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,AO,,3,,ivory pieces,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,CG,,1,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,MZ,,16,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CD,XX,50,,ivory carvings,,,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,,5,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory carvings,,T,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,KE,,,4,ivory pieces,,S,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,5,,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,AO,,60,,ivory carvings,,,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,CF,,3,,ivory carvings,,,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,CM,,4,,ivory carvings,,,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,MZ,,58,,ivory carvings,,,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,41,,ivory pieces,,P,O
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,1,,ivory carvings,,P,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,,5.1,ivory carvings,kg,S,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,333,,ivory pieces,,S,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,XX,,3,ivory scraps,kg,S,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,1,,ivory carvings,,P,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,91,,ivory carvings,,T,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,12,,ivory carvings,,P,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,4,,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,ivory carvings,,T,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,16,,ivory carvings,,P,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,30,,ivory carvings,,P,W
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,88,,ivory carvings,,T,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,KE,XX,,5.1,ivory scraps,kg,S,I
2004,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,KE,XX,,127,ivory scraps,,S,I
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,ivory carvings,sets,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,1,ivory carvings,,P,O
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,2,ivory carvings,sets,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,12,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,50,ivory pieces,,P,O
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,106,,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZW,,1,,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,1,,ivory carvings,sets,E,O
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,13,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,MW,,1,ivory carvings,,T,O
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory carvings,sets,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,5,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,13.5,,ivory carvings,kg,,I
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,ZA,,,3,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,2,ivory carvings,sets,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,ivory carvings,,P,O
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,7,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,1,,ivory carvings,,P,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,21,,ivory carvings,,,I
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,BW,,1,ivory carvings,,T,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,4,ivory carvings,,Q,O
2004,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,115,,ivory carvings,,T,I
2004,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,3,,ivory carvings,,P,W
2004,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,1,,ivory carvings,,P,I
2004,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,1,,ivory carvings,,P,W
2004,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,67,,ivory carvings,,T,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,ZA,XX,,1,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,XX,29,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,XX,,21.47,ivory pieces,g,S,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,,1,ivory carvings,kg,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,28.47,,ivory pieces,g,S,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,XX,2,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZA,MW,2,,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZW,,2,,ivory carvings,,,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,AO,,0.73,,ivory carvings,kg,,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,AO,,12,,ivory carvings,,,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,CD,,2,,ivory carvings,,,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,MZ,,74,,ivory carvings,,,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,3,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,1,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,6,,ivory carvings,,P,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,2,,ivory pieces,,T,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,18,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MZ,,17,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MZ,,6,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,12,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,6,,ivory carvings,,T,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,85,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,,6,ivory pieces,,H,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,XX,10,,ivory carvings,,T,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,15,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,1,,ivory carvings,,T,I
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,CD,,40,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,XX,,1,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,9,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,1,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,3,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,106,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,11,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,1,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,50,,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,2,1,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,66,,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZA,,,2,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,38,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,5,ivory carvings,,T,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,ivory carvings,,T,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZW,,46,,ivory carvings,,T,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,10,ivory carvings,,H,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,6,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,2,,ivory pieces,,,I
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZW,,4,,ivory pieces,,,I
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,3,,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,,1,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,4,ivory carvings,,Q,O
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PT,MZ,,12,,ivory pieces,,H,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,2,,ivory carvings,,P,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,2,,ivory carvings,,T,U
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,4,,ivory carvings,,T,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,1,,ivory carvings,,P,I
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,16,,ivory carvings,,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,ZA,XX,53,53,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ZA,IN,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ZA,IN,1,1,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,MW,,,33,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CF,,,4,ivory carvings,,P,
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,1,,ivory carvings,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,,2,ivory pieces,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,AO,,33,,ivory carvings,,,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LK,MW,,,8.1,ivory carvings,kg,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,XX,1,,ivory carvings,,T,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,1,,ivory carvings,,P,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,,,100,ivory pieces,,L,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,5,,ivory pieces,kg,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,26,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,ZM,29,,ivory carvings,,P,I
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,3,,ivory carvings,,P,I
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,2,ivory carvings,sets,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,29,ivory carvings,,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,ZW,,2,,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CM,ZW,,,6,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,ZA,2,,ivory carvings,,P,U
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,7,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,,1,ivory carvings,,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,1,ivory carvings,,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,8,8,ivory carvings,,T,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,3,ivory carvings,,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,35,ivory carvings,,T,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,3,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IR,ZW,,,3,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZW,,2,,ivory pieces,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MK,ZW,,5,,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,ivory carvings,sets,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,ivory carvings,sets,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,6,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZW,,,12,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,2,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,2,ivory carvings,,P,O
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,11,,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,6,,ivory carvings,,P,I
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,10,,ivory carvings,,P,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,18,ivory carvings,,T,W
2006,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,BW,,8,,ivory carvings,,H,W
2006,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,3,,ivory carvings,,H,I
2006,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,3,,ivory carvings,,P,W
2006,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,38,,ivory carvings,,T,W
2006,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,7,,ivory carvings,,P,I
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KE,NA,3,,ivory carvings,,S,I
2007,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,,1,,ivory carvings,,P,I
2007,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,ZA,XX,1,4,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,MW,,3,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,MW,,,16,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,MZ,,,2,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZA,,1,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CF,,141,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,CD,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,CI,1,,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,ZM,2,2,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,ET,1,1,ivory carvings,,Q,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,1,,ivory carvings,,P,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,XX,2,5,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory carvings,,T,O
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LK,MW,,,1,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,1,,ivory carvings,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SA,KE,,4,4,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,NA,,3,ivory carvings,,S,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MZ,,6,,ivory pieces,,P,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,1,,ivory carvings,,P,W
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory carvings,,T,I
2007,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,MW,,,700,ivory carvings,,P,I
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,4,ivory carvings,,P,W
2007,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,6,ivory carvings,,P,O
